,id,date,rawContent,cleaned_content
13,6214,2022-03-04 23:58:21+00:00,@queeniemarace Omg kami wala pa final decision huhu wag naman sana muna,omg kami wala pa final decision huhu wag naman sana muna
14,6215,2022-03-04 23:58:11+00:00,"Gunaydin World
@aybukepusat
@Rosalie37710448 https://t.co/F2rhVQGA1m",gunaydin world
15,6216,2022-03-04 23:58:04+00:00,@angel_funsized @AngelaParziale Done https://t.co/fDVIx2cPAh,done
16,6217,2022-03-04 23:57:51+00:00,Bakit parang kulang ang basura? 🤣🤣🤣 Ang witty tlaga Ng kakampink 🌷🌷🌷 #800KMinusOne https://t.co/3gn073jJfO,bakit parang kulang ang basura ang witty tlaga ng kakampink
17,6218,2022-03-04 23:57:36+00:00,"I'm at LRT2 - V. Mapa Station - @officiallrta in Manila, Metro Manila https://t.co/ekYHrWoJf3",im at lrt2 v mapa station in manila metro manila
18,6219,2022-03-04 23:57:31+00:00,"Gunaydin, watch in different angle..
SelDem https://t.co/vOjKUjAX97",gunaydin watch in different angle seldem
19,6220,2022-03-04 23:57:23+00:00,Good morning 💜 https://t.co/JjZgvk1G5f,good morning
20,6221,2022-03-04 23:57:02+00:00,I think i don't deserve bts merchs. I'm so broke af and it hurts.. pls focus on concert funds. pls. 🙏😥,i think i dont deserve bts merchs im so broke af and it hurts pls focus on concert funds pls
21,6222,2022-03-04 23:56:42+00:00,Kung me pera lang kase ako. Aattend ako ng proc rally sa cavite eh. Ang saya amp,kung me pera lang kase ako aattend ako ng proc rally sa cavite eh ang saya amp
22,6223,2022-03-04 23:56:31+00:00,"Good Morning
Thank you Lord ♡",good morning thank you lord
23,6224,2022-03-04 23:56:29+00:00,"and ,Nemesko,makapal muka mong Panget ka!! WAG NYO PINAPAKITA YUNG GAMES KO,magnanakaw ka ba ha?  Gago ka palang panget ka eh, Ha, Panget ka, never ever tell anyone nor anybody that iam jealous,ang panget panget mo. Not even once in a blue moon that i turned my eyes over you!🤮",and nemeskomakapal muka mong panget ka wag nyo pinapakita yung games komagnanakaw ka ba ha gago ka palang panget ka eh ha panget ka never ever tell anyone nor anybody that iam jealousang panget panget mo not even once in a blue moon that i turned my eyes over you
24,6225,2022-03-04 23:56:13+00:00,Tanginannyo HAHAHAHAHAHA,tanginannyo hahahahahaha
25,6226,2022-03-04 23:55:48+00:00,@mavewreak Happy birthday!!!,happy birthday
26,6227,2022-03-04 23:55:10+00:00,@gkok97_ Hi 😘,hi
27,6228,2022-03-04 23:54:59+00:00,@edz_lozano Done https://t.co/69VAjmot9a,done
28,6229,2022-03-04 23:54:50+00:00,Taray yarn 😂😂 https://t.co/OKAlXM4T1j,taray yarn
29,6230,2022-03-04 23:54:35+00:00,@bunniefied @hernanlafalce Done https://t.co/U5GhBLIPFO,done
30,6231,2022-03-04 23:54:25+00:00,"I'm at LRT2 - Pureza Station - @officiallrta in Manila, Metro Manila https://t.co/KZFirPCX99",im at lrt2 pureza station in manila metro manila
31,6232,2022-03-04 23:54:06+00:00,nakakasilaw,nakakasilaw
32,6233,2022-03-04 23:53:49+00:00,usto ko lang naman magpaputi ng kili-kili pero bakit rashes binigay mo 🥲,usto ko lang naman magpaputi ng kili kili pero bakit rashes binigay mo
33,6234,2022-03-04 23:53:37+00:00,https://t.co/laLMAP4TCD,
34,6235,2022-03-04 23:53:19+00:00,In Gods Name be Glory .. https://t.co/Gv1U3IcAQy,in gods name be glory
35,6236,2022-03-04 23:53:10+00:00,"AKALA KO BA,Ahm,CAREER NYO YUNG CHESS.?CHESS IS YOUR CAREER ? so Face me now, You have had enough chances of Owning the real Champ ,Eric.Iam fed of your mother fucking  Fabricated Games,..Pag di ka nanalo saakin, kayong lahat, wag na kayo mag lalaro ng chess kahit kailan!!",akala ko baahmcareer nyo yung chess chess is your career so face me now you have had enough chances of owning the real champ eric iam fed of your mother fucking fabricated games pag di ka nanalo saakin kayong lahat wag na kayo mag lalaro ng chess kahit kailan
36,6237,2022-03-04 23:52:54+00:00,cute hehe magagalit sana nawala yata HAHAHAHA,cute hehe magagalit sana nawala yata hahahaha
37,6238,2022-03-04 23:52:47+00:00,"@FPLMate Had the same thought, chose to Wildcard now, free hit 30. https://t.co/qn1BjKdPs4",had the same thought chose to wildcard now free hit 30
38,6239,2022-03-04 23:52:39+00:00,@A100888 @shkoobyinu Done https://t.co/fwSbgUl5sc,done
39,6240,2022-03-04 23:52:24+00:00,"@iamnelsonarcs Sobrang hilig mag normalize ng ibang mga tao ngayon. Kung hindi cancelled, normalized. HAHA Culture nadin ata yun ng iba? 🤣",sobrang hilig mag normalize ng ibang mga tao ngayon kung hindi cancelled normalized haha culture nadin ata yun ng iba
40,6241,2022-03-04 23:52:23+00:00,@PawidReiniel @ABSCBNNews Walang interesado. Busy kami sa pang trend ng #BulacanIsPink #BulacanForLeni #LeniKiko2022 😜🤔🙄,walang interesado busy kami sa pang trend ng
41,6242,2022-03-04 23:52:09+00:00,"Used to be my “Backwell” address… (likod ng rockwell 🤣🤣🤣🤣🤣) 🛵🛵🛵#kymcolikeitalia @ Poblacion, Makati https://t.co/cXHQZFYOQX",used to be my backwell address likod ng rockwell poblacion makati
42,6243,2022-03-04 23:52:08+00:00,Be positive  no matter what it is,be positive no matter what it is
43,6244,2022-03-04 23:51:48+00:00,Excited nako sa April,excited nako sa april
44,6245,2022-03-04 23:51:40+00:00,https://t.co/KYKLOlIzxc,
45,6246,2022-03-04 23:51:23+00:00,"Saltong 51
🏅3/6  ⌛4m 6s

🟩⬜⬜⬜⬜
🟩🟩⬜🟩🟩
🟩🟩🟩🟩🟩

Ha???? Anudaw? Hahahahaahaha",saltong 51 36 4m 6s ha anudaw hahahahaahaha
46,6247,2022-03-04 23:51:19+00:00,"'yung tumanggi kana, pero may pa-later padin HAHAHAHAHAHAHAHAHA aga aga mo nmn manggulo 🙂 https://t.co/zq0davmpBb",yung tumanggi kana pero may pa later padin hahahahahahahahaha aga aga mo nmn manggulo
47,6248,2022-03-04 23:51:03+00:00,Good morning,good morning
48,6249,2022-03-04 23:50:42+00:00,"@sannronquillo ""Deserve mo naman yan""",deserve mo naman yan
49,6250,2022-03-04 23:50:38+00:00,@grmmjw_ Spoiler amp. Haha so mag kapatid nga sila,spoiler amp haha so mag kapatid nga sila
50,6251,2022-03-04 23:50:24+00:00,saahimi pls 😭,saahimi pls
51,6252,2022-03-04 23:50:01+00:00,@TheNFTlucky Get lucky!!,get lucky
52,6253,2022-03-04 23:49:50+00:00,Their slogan is “unity” but can’t unite their own schedules. It’s not the 1st time they canceled either debate or rally &amp; shows how disorganized UniThieves is. https://t.co/Vu3Q0zeGvk,their slogan is unity but cant unite their own schedules its not the 1st time they canceled either debate or rally and shows how disorganized unithieves is
53,6254,2022-03-04 23:49:45+00:00,@bunniefied @ctranbtw Done https://t.co/nVt5SAPbUO,done
54,6255,2022-03-04 23:49:37+00:00,"bug house daw...Kayo ang bugs...mga insekto sa chess...Insekto!! ..Makakapal pa muka nyo, umaasa kayo lagi sa Games ko,Lalu na si Eric kapal ng muka, Game daw nila ni Magnus Carlsen. ulul,   ULUL.. manloloko ng tao!! hindi marunong mag sikap,akala ko ba career mo yung chess?",bug house daw kayo ang bugs mga insekto sa chess insekto makakapal pa muka nyo umaasa kayo lagi sa games kolalu na si eric kapal ng muka game daw nila ni magnus carlsen ulul ulul manloloko ng tao hindi marunong mag sikapakala ko ba career mo yung chess
55,6256,2022-03-04 23:49:37+00:00,@shrdhfno29 NAG-GAGA KA MARE.. ANUENA. BOUNCE BACK!,nag gaga ka mare anuena bounce back
56,6257,2022-03-04 23:49:13+00:00,"Lez g Malolos, Bulacan!",lez g malolos bulacan
57,6258,2022-03-04 23:49:01+00:00,@TheRylai @al7iyat Done https://t.co/X7UwvfwGxX,done
58,6259,2022-03-04 23:48:54+00:00,Sakit talaga ng ulo ko dahil sa sakin ngipin ko 😭,sakit talaga ng ulo ko dahil sa sakin ngipin ko
59,6260,2022-03-04 23:48:42+00:00,@thevenceecodes Shet a prologue lol,shet a prologue lol
60,6261,2022-03-04 23:48:25+00:00,@ShopWhalien52 @JazzBilyarosa Budol talaga 🤣🤣,budol talaga
61,6262,2022-03-04 23:48:18+00:00,@TheRylai @MetaRichKids Done https://t.co/cy6nXDJz4T,done
62,6263,2022-03-04 23:47:59+00:00,@kbnrstr Hoyyyy di naman nagsasabi lang naman 😅😅,hoyyyy di naman nagsasabi lang naman
63,6264,2022-03-04 23:47:57+00:00,@MarissaCrypto @TheRylai Done https://t.co/dEmMcjNVcC,done
64,6265,2022-03-04 23:47:42+00:00,@BH_Woods Done https://t.co/fTY2nDuh80,done
65,6266,2022-03-04 23:47:21+00:00,@DaJenus @TheRylai Done https://t.co/qsbII5dp94,done
66,6267,2022-03-04 23:47:13+00:00,Kaya minsan kung gusto nyo kong hanapin doon nyo ko matatagpuan,kaya minsan kung gusto nyo kong hanapin doon nyo ko matatagpuan
67,6268,2022-03-04 23:47:04+00:00,@DaJenus @misscryptolog Done https://t.co/selJtJKWyG,done
68,6269,2022-03-04 23:46:48+00:00,Kyut ng lola ko aba😚,kyut ng lola ko aba
69,6270,2022-03-04 23:46:48+00:00,@RemiPromotes @dracotuu Done https://t.co/mWvU0v2PZU,done
70,6271,2022-03-04 23:46:34+00:00,Kapag nasa Seaside talaga ako kapag di ako okay bigla nalang babagsak luha ko. Ever since kasi ayon na yung comfort/escape place ko. Doon ko lang talaga nailalabas mga sama ng loob ko.,kapag nasa seaside talaga ako kapag di ako okay bigla nalang babagsak luha ko ever since kasi ayon na yung comfortescape place ko doon ko lang talaga nailalabas mga sama ng loob ko
71,6272,2022-03-04 23:46:29+00:00,@EndizaCelso Congraaats juths,congraaats juths
72,6273,2022-03-04 23:46:04+00:00,hahahaha LENI 💯 https://t.co/dJXXamv3j1,hahahaha leni
73,6274,2022-03-04 23:45:51+00:00,"So ayun na nga, tapos na ang isang linggong work. Uwian na ng Leyte.☺️",so ayun na nga tapos na ang isang linggong work uwian na ng leyte
74,6275,2022-03-04 23:45:51+00:00,Kingina yung fyp mong related lahat sa kaniya. Good morning yan?,kingina yung fyp mong related lahat sa kaniya good morning yan
75,6276,2022-03-04 23:45:44+00:00,Pasahan yarn???,pasahan yarn
76,6277,2022-03-04 23:45:01+00:00,"*unlocks phone to do something work-related 
*scrolls through IG for 30 mins
*remembers there’s work to be done
*gets on phone again to tweet 

Hahahahahahahahaha sup brain",unlocks phone to do something work related scrolls through ig for 30 mins remembers theres work to be done gets on phone again to tweet hahahahahahahahaha sup brain
77,6278,2022-03-04 23:44:11+00:00,"Wordle 259 4/6

🟩🟩🟨⬜⬜
🟩🟩🟩🟨⬜
🟩🟩🟩⬜🟩
🟩🟩🟩🟩🟩

Uhmmmmm.",wordle 259 46 uhmmmmm
78,6279,2022-03-04 23:43:47+00:00,@pursuitofjoooy @Katfrnndz Ay sanaol yan sissss!!!!,ay sanaol yan sissss
79,6280,2022-03-04 23:43:39+00:00,@kuya_one look https://t.co/YbxGCuhSC9,look
80,6281,2022-03-04 23:43:36+00:00,Good mornng always hope for good day today GOD is always good GOD blesss us 😊,good mornng always hope for good day today god is always good god blesss us
81,6282,2022-03-04 23:43:32+00:00,@chassy120 @alduois Done https://t.co/W8mwIo6GKs,done
82,6283,2022-03-04 23:43:23+00:00,@SaberonPiola @manilabulletin kumpara mo sa boy ngiwi nyo na walang natapos at sinungaling pa at higit sa lahat MAGNANAKAW 😂😂,kumpara mo sa boy ngiwi nyo na walang natapos at sinungaling pa at higit sa lahat magnanakaw
83,6284,2022-03-04 23:43:16+00:00,@GiveAwayHost @OshareNft Done https://t.co/4Vi3FCzOJL,done
84,6285,2022-03-04 23:42:59+00:00,@Ron4Short Thanks Bro!,thanks bro
85,6286,2022-03-04 23:42:58+00:00,@princesspromos_ @puffworldnft Done https://t.co/f4oVtZVwOh,done
86,6287,2022-03-04 23:42:54+00:00,@manilabulletin karamihan sa nagdidivorce ay mayayaman at ang karamihan sa mahihirap na pamilya ay nagsasama ng maluwat. it is about family values that we have to strengthen. maraming factors affecting decision s of couple to go on divorce. let us study this.,karamihan sa nagdidivorce ay mayayaman at ang karamihan sa mahihirap na pamilya ay nagsasama ng maluwat it is about family values that we have to strengthen maraming factors affecting decision s of couple to go on divorce let us study this
87,6288,2022-03-04 23:42:53+00:00,@benedictveri banggaan no,banggaan no
88,6289,2022-03-04 23:42:49+00:00,Congratulations Mommy @strawberine_ . Your baby boy is sooo pogi 😍💜,congratulations mommy your baby boy is sooo pogi
89,6290,2022-03-04 23:42:48+00:00,"Wordle 259 5/6

⬛⬛⬛⬛🟩
⬛⬛⬛⬛🟩
⬛🟩🟩⬛🟩
⬛🟩🟩⬛🟩
🟩🟩🟩🟩🟩",wordle 259 56
90,6291,2022-03-04 23:42:18+00:00,Walang matinong pictures nangyari kagabi 🤣,walang matinong pictures nangyari kagabi
91,6292,2022-03-04 23:42:13+00:00,@MiaPromot Looking forward on winning you giveaways ☺️☺️☺️,looking forward on winning you giveaways
92,6293,2022-03-04 23:41:24+00:00,@Donjuliozz @Metayokaio Done https://t.co/OYecdHqJZ5,done
93,6294,2022-03-04 23:41:03+00:00,@RemiPromotes @DameNFTs Done https://t.co/t8CR80u0BO,done
94,6295,2022-03-04 23:40:53+00:00,@NoePasabuys Mine 1,mine 1
95,6296,2022-03-04 23:40:44+00:00,"Saltong 51 🏅5/6 ⌛2m 9s 
⬜⬜⬜⬜⬜ 
🟨🟩🟩⬜⬜ 
⬜🟩🟩🟩🟩 
⬜🟩🟩🟩🟩 
🟩🟩🟩🟩🟩 
https://t.co/PRRWzK0tuh

wtf is this word?!?!?",saltong 51 56 2m 9s wtf is this word
96,6297,2022-03-04 23:40:20+00:00,I will vote for you sir 👊🇵🇭 https://t.co/XL0V98vDeZ,i will vote for you sir
97,6298,2022-03-04 23:40:11+00:00,https://t.co/MoE4JpC3YS,
98,6299,2022-03-04 23:39:52+00:00,"Aunt says the way I drive here should be the same as how I drive in LA.

Lady, do you really want me to get into an accident here?",aunt says the way i drive here should be the same as how i drive in la lady do you really want me to get into an accident here
99,6300,2022-03-04 23:39:38+00:00,@missufe @kyoongbh_ Done https://t.co/wPj8oUunSh,done
0,6301,2022-03-05 23:59:57+00:00,"Medyo pagalit pala yung pag kasabi ko kay VP kagabi ng ""Galing po kami JIL kanina kumakaway po kami sainyo di po kayo naka tingin"" HAHAHAHA SORRY NA MA PAGOD LANG :(((",medyo pagalit pala yung pag kasabi ko kay vp kagabi ng galing po kami jil kanina kumakaway po kami sainyo di po kayo naka tingin hahahaha sorry na ma pagod lang
1,6302,2022-03-05 23:59:26+00:00,"Wordle 260 4/6

⬛⬛⬛🟨⬛
🟨⬛🟩🟨⬛
⬛🟩🟩⬛🟨
🟩🟩🟩🟩🟩",wordle 260 46
2,6303,2022-03-05 23:59:25+00:00,I'm no longer good with new people talaga 😅,im no longer good with new people talaga
3,6304,2022-03-05 23:59:16+00:00,https://t.co/13IdPzdu62,
4,6305,2022-03-05 23:59:16+00:00,"Kung ibang kandidato daw ba ang pupunta sa simbahan, papayagan at tatanggapin din ba? Oo naman! Walang tatanggihan. Di lang mapipilit ang sinuman na mag-attend. Voluntary sa mga miyembro at mga pari kung pupunta rin sila.",kung ibang kandidato daw ba ang pupunta sa simbahan papayagan at tatanggapin din ba oo naman walang tatanggihan di lang mapipilit ang sinuman na mag attend voluntary sa mga miyembro at mga pari kung pupunta rin sila
5,6306,2022-03-05 23:59:11+00:00,"Deym! Boy Dakma is fentanyl addict while Boy Ngiwi is a coke reliant, the KaDeDeS, TaBoGos &amp; now markotiks must be real hopeless https://t.co/X6RGJgNRlF",deym boy dakma is fentanyl addict while boy ngiwi is a coke reliant the kadedes tabogos and now markotiks must be real hopeless
6,6307,2022-03-05 23:58:03+00:00,@josephfmendoza NAPAKAGANDA MO BULACAN!! #BulacanIsPink,napakaganda mo bulacan
7,6308,2022-03-05 23:57:44+00:00,Cat imitating art. Love walking around BGC. #CatsOnTwitter https://t.co/M6f1Y4Zi26,cat imitating art love walking around bgc
8,6309,2022-03-05 23:57:41+00:00,I'm at The Playground By Cloverleaf in Pasay City https://t.co/YVOG7ggXaz https://t.co/Lfcpp9jVg7,im at the playground by cloverleaf in pasay city
9,6310,2022-03-05 23:57:01+00:00,@Airdrop365Team @XRPhakuna,
10,6311,2022-03-05 23:56:37+00:00,#NagaLeaks pero tiktukan ang laman? mga ulol! hahahaha,pero tiktukan ang laman mga ulol hahahaha
11,6312,2022-03-05 23:56:07+00:00,@msmrielrmsrn_ *tika hehe char yie naol,tika hehe char yie naol
12,6313,2022-03-05 23:55:25+00:00,https://t.co/kbiVNGNrOC,
13,6314,2022-03-05 23:54:59+00:00,@CamillaNygaard0 Thank you. He is here in Manila right now ❤️❤️❤️,thank you he is here in manila right now
14,6315,2022-03-05 23:54:56+00:00,"#Worldle #44 2/6 (100%)
🟩🟩🟩🟩🟨↙️
🟩🟩🟩🟩🟩🎉
https://t.co/LW52WIMUoH",26 100
15,6316,2022-03-05 23:54:32+00:00,🥲🥲 https://t.co/ATtuBWzkMO,
16,6317,2022-03-05 23:54:32+00:00,Buhay jud uy.,buhay jud uy
17,6318,2022-03-05 23:54:30+00:00,Di talaga pwedeng tatlo lang ang alarm poteeeek,di talaga pwedeng tatlo lang ang alarm poteeeek
18,6319,2022-03-05 23:54:18+00:00,Shalaaa ng mga TROLLS ke aga aga nagpa trending ng NAGA LEAKS mukhang masarap ulam nila ngayon. Magkano BINAYAD sa inyo? MASAKIT ba sa MATA na SUCCESS ang rally sa magkasunod na cities kaya instead sa survey ito pinapa Trend niyo? 😂 Mga basura ugali! 😂#ProtectRobredo,shalaaa ng mga trolls ke aga aga nagpa trending ng naga leaks mukhang masarap ulam nila ngayon magkano binayad sa inyo masakit ba sa mata na success ang rally sa magkasunod na cities kaya instead sa survey ito pinapa trend niyo mga basura ugali
19,6320,2022-03-05 23:53:56+00:00,makapag vista kaya? hmmmm,makapag vista kaya hmmmm
20,6321,2022-03-05 23:53:45+00:00,🌴🌊 https://t.co/ZBPDtRahr8,
21,6322,2022-03-05 23:53:45+00:00,saan kaya makagala,saan kaya makagala
22,6323,2022-03-05 23:53:37+00:00,walang deliver magnolia kaya wala kaming tinda.,walang deliver magnolia kaya wala kaming tinda
23,6324,2022-03-05 23:53:24+00:00,"Breakfast preps! @ Mall of Asia, Pasay City https://t.co/081dZAowii",breakfast preps mall of asia pasay city
24,6325,2022-03-05 23:52:44+00:00,wtf is this enjins???? https://t.co/QXDDWNHLMU,wtf is this enjins
25,6326,2022-03-05 23:52:40+00:00,"Just posted a photo @ Cardona, Rizal https://t.co/xMAywdzxHO",just posted a photo cardona rizal
26,6327,2022-03-05 23:52:36+00:00,ang aga @conradalban  hahahahaha kaya mo yan mag self love kana 😚,ang aga hahahahaha kaya mo yan mag self love kana
27,6328,2022-03-05 23:52:09+00:00,Picnic 🧺 https://t.co/sjcQXTWUO9,picnic
28,6329,2022-03-05 23:51:50+00:00,Unang late sa misa sa taong 2022 🙂,unang late sa misa sa taong 2022
29,6330,2022-03-05 23:51:49+00:00,"Labing dalawang taon na magkasama sa hirap at ginhawa..mahal kita, @unormrz https://t.co/7PZiyXvCu0",labing dalawang taon na magkasama sa hirap at ginhawa mahal kita
30,6331,2022-03-05 23:51:14+00:00,@Just_BEL15VE Conch naman. Hehehe!,conch naman hehehe
31,6332,2022-03-05 23:51:13+00:00,@coffeecramball Aweeee! 🥺 Hugs! 🤗,aweeee hugs
32,6333,2022-03-05 23:51:09+00:00,"PRRD to BBM: you are a weak leader. 
LKY to FM: You are already weak, how will you pay your debts? https://t.co/jd9L76Z87X",prrd to bbm you are a weak leader lky to fm you are already weak how will you pay your debts
33,6334,2022-03-05 23:50:51+00:00,nakakwentuhan ko yung driver ng nova bayan abt sa piercing at abt sa buhay ❣️,nakakwentuhan ko yung driver ng nova bayan abt sa piercing at abt sa buhay
34,6335,2022-03-05 23:50:34+00:00,@terio_garcia Kaya nga... wala namang name ha! https://t.co/qEDLkpQlDa,kaya nga wala namang name ha
35,6336,2022-03-05 23:49:09+00:00,"“Masyado naman yata ‘yung insulto sa simbahan. Tingin ko, ang simbahan hindi naman magpapagamit. ‘Yung simbahan, mas matatag na institusyon ito kaysa sa aming mga pulitiko.” VP Leni Robredo. Good answer!",masyado naman yata yung insulto sa simbahan tingin ko ang simbahan hindi naman magpapagamit yung simbahan mas matatag na institusyon ito kaysa sa aming mga pulitiko vp leni robredo good answer
36,6337,2022-03-05 23:47:49+00:00,From 8-7am sleep. Bawi ang pagod ❣️,from 8 7am sleep bawi ang pagod
37,6338,2022-03-05 23:47:36+00:00,kung pwede lang yakapin si ate jo kagabi edi sana ginawa ko na😭😭miss na miss ko na EJ🥺,kung pwede lang yakapin si ate jo kagabi edi sana ginawa ko namiss na miss ko na ej
38,6339,2022-03-05 23:47:36+00:00,kagabi ko lang sobrang natitigan si ate jo like mamiiii sobrang hawig nya si EJ😭😭😭😭pati smile nila parehas e😭tapos kung pano sila mag approach sa tao like bagong dating ganun e ganun na ganun din tulad kay EJ😭😭,kagabi ko lang sobrang natitigan si ate jo like mamiiii sobrang hawig nya si ejpati smile nila parehas etapos kung pano sila mag approach sa tao like bagong dating ganun e ganun na ganun din tulad kay ej
39,6340,2022-03-05 23:47:29+00:00,💖💖💖 https://t.co/G8NS4cIId0,
40,6341,2022-03-05 23:47:09+00:00,CAVITEISPINK #800KMINUSONE #BoyingSinungaling,caviteispink
41,6342,2022-03-05 23:47:02+00:00,Halp,halp
42,6343,2022-03-05 23:46:57+00:00,Lezzgoo!!! ❤❤ https://t.co/L29Phcqhw7,lezzgoo
43,6344,2022-03-05 23:46:56+00:00,Nomo pa more ghourl! Sakit ulo mo today noh? Shutacca! 😑😑😑,nomo pa more ghourl sakit ulo mo today noh shutacca
44,6345,2022-03-05 23:46:34+00:00,May awa nalang siguro ang diyos sa’yo. https://t.co/1xEggYczyk,may awa nalang siguro ang diyos sayo
45,6346,2022-03-05 23:45:53+00:00,"@MAMINKMINKakiz Ginagatongan pa ng radio announcer ang pagsisinungaling ni Boying Remulla. #BoycottDZRH #BoyingSinungaling
#BastaRemullaSinungaling",ginagatongan pa ng radio announcer ang pagsisinungaling ni boying remulla
46,6347,2022-03-05 23:45:34+00:00,"#MayWard
@maymayentrata07 
@Barber_Edward_ https://t.co/I9mvZ3CmNU",
47,6348,2022-03-05 23:44:59+00:00,May event sa covered court na malapit dito sa apartment ko. Lahat naka pink. Tamang tanong lang ako if pupunta si Leni o kung sino man. Hahahaha,may event sa covered court na malapit dito sa apartment ko lahat naka pink tamang tanong lang ako if pupunta si leni o kung sino man hahahaha
48,6349,2022-03-05 23:44:19+00:00,❤️❤️❤️ https://t.co/RXjjPOesoU,
49,6350,2022-03-05 23:44:15+00:00,Meow! Good morning https://t.co/Tw0JffzWCH,meow good morning
50,6351,2022-03-05 23:43:46+00:00,Nakakaproud maging Bulakenyo! #BulacanIsPink https://t.co/ldnhDQRjH5,nakakaproud maging bulakenyo
51,6352,2022-03-05 23:43:21+00:00,@KEvangelista24 Naka Swatch,naka swatch
52,6353,2022-03-05 23:42:54+00:00,https://t.co/nOFY8WIuUm,
53,6354,2022-03-05 23:42:43+00:00,https://t.co/QSKvY3NcRy,
54,6355,2022-03-05 23:42:29+00:00,https://t.co/0cWB7h5dIo,
55,6356,2022-03-05 23:42:03+00:00,I need a book of poem.,i need a book of poem
56,6357,2022-03-05 23:41:54+00:00,"Saltong Max 50
🏅4/8  ⌛2m 12s

⬜⬜⬜🟨⬜🟩⬜
🟨🟩⬜🟩🟨🟩🟨
🟨🟩⬜🟩🟩🟩🟩
🟩🟩🟩🟩🟩🟩🟩

https://t.co/8ZTyuAA0Ts",saltong max 50 48 2m 12s
57,6358,2022-03-05 23:41:36+00:00,silence. 🔇,silence
58,6359,2022-03-05 23:41:19+00:00,Good morning. https://t.co/KwGIXr399I,good morning
59,6360,2022-03-05 23:41:18+00:00,"Viral Load and Skin TB test done 
Eat muna sa ATC. 
#lateupload https://t.co/cVKDCRFbIs",viral load and skin tb test done eat muna sa atc
60,6361,2022-03-05 23:40:48+00:00,Ampokra kayo bash kayo ng bash kay Sen Joel Villanueva without knowing kung ano yung totoong nangyari kahapon! Ayaw niyo sa pag cacancel ng ibang tao pero inuugali niyo rin wag nga kayo dyan!,ampokra kayo bash kayo ng bash kay sen joel villanueva without knowing kung ano yung totoong nangyari kahapon ayaw niyo sa pag cacancel ng ibang tao pero inuugali niyo rin wag nga kayo dyan
61,6362,2022-03-05 23:40:29+00:00,@nabunturanguy #mypink https://t.co/AV6EVYsBeF,
62,6363,2022-03-05 23:40:25+00:00,Literal na laban sa lahat si VP. https://t.co/czqPYyzVKI,literal na laban sa lahat si vp
63,6364,2022-03-05 23:40:19+00:00,"Red light, green light-younghee 🚦 https://t.co/rCB1CZ5tOB",red light green light younghee
64,6365,2022-03-05 23:40:02+00:00,@itsjmvp You nailed it! #LeniKiko2022,you nailed it
65,6366,2022-03-05 23:39:56+00:00,@ayahhdae Jillian shempre hahahaa,jillian shempre hahahaa
66,6367,2022-03-05 23:39:55+00:00,"WTS | LFB PH 🇵🇭
 
COLLECTING ORDERS FOR BOX 2
KPOP UNSEALED AND SEALED ALBUMS. 

50% PAYO~
DOP: MARCH 14 
ETA- MARCH - APRIL https://t.co/MXQlmAVrlw",wts lfb ph collecting orders for box 2 kpop unsealed and sealed albums 50 payo dop march 14 eta march april
67,6368,2022-03-05 23:39:48+00:00,Natulog lang ako meron pa silang ganito? Sino kaya demonyo?😈😈😈 https://t.co/AH8PvDwEO4,natulog lang ako meron pa silang ganito sino kaya demonyo
68,6369,2022-03-05 23:39:41+00:00,@HeidyLandrito Ate pag pwede na pasend nung picccc Hahahahahaha,ate pag pwede na pasend nung picccc hahahahahaha
69,6370,2022-03-05 23:39:31+00:00,Hala cute https://t.co/I5POl51J2Q,hala cute
70,6371,2022-03-05 23:39:25+00:00,@smarievaleza @mysweetcupoftea Kelan itong sa Makati HAHAHAHA,kelan itong sa makati hahahaha
71,6372,2022-03-05 23:39:02+00:00,@very_smol_eli Okay na ho ako maging mistress basta may sponsor; 5k dollars weekly pweds na ho yern🥴 https://t.co/su8LyO5pvU,okay na ho ako maging mistress basta may sponsor 5k dollars weekly pweds na ho yern
72,6373,2022-03-05 23:38:56+00:00,@smarievaleza @tomicapacible Sunday ito no? Lets G!,sunday ito no lets g
73,6374,2022-03-05 23:38:54+00:00,@HenryCejudo is a fucking killer. 🐐 https://t.co/wAxGfJIUKM,is a fucking killer
74,6375,2022-03-05 23:38:50+00:00,They are hungry for new beginning. https://t.co/xEpYX7VhUA,they are hungry for new beginning
75,6376,2022-03-05 23:38:49+00:00,"Saltong 52
🏅3/6  ⌛13s

⬜🟩⬜⬜🟩
🟨🟩⬜🟩🟩
🟩🟩🟩🟩🟩

https://t.co/2XDYNTnshl",saltong 52 36 13s
76,6377,2022-03-05 23:38:12+00:00,Good morning Shin Ryujin! Apaka ganda mo. 🧡 https://t.co/f6I0JJL1fg,good morning shin ryujin apaka ganda mo
77,6378,2022-03-05 23:38:01+00:00,Gusto kk din iupload selfies namin kaso bawal pa nga iupload. Apaka pogi ng boss kahapon HAHAHAHAHAHAA. https://t.co/DcibC98NtJ,gusto kk din iupload selfies namin kaso bawal pa nga iupload apaka pogi ng boss kahapon hahahahahahaa
78,6379,2022-03-05 23:37:54+00:00,"ops alam ko yung ganyang atake, i know u…",ops alam ko yung ganyang atake i know u
79,6380,2022-03-05 23:37:43+00:00,walang time mag post kahapon e bwhajahwhahahahah FAGUDDDD,walang time mag post kahapon e bwhajahwhahahahah fagudddd
