,id,date,rawContent,cleaned_content,english_relative_frequency
25,3155,2022-04-21 07:48:22+00:00,I love my life because  my life is bts 😇love you bts 🇧🇩💜#Bangladeshibtsarmy,i love my life because my life is bts love you bts,0.8333333333333334
7,3212,2022-04-24 12:49:51+00:00,"Happy birthday,God of Cricket @sachin_rt Sir ♥️ https://t.co/2Mo394R5Vf",happy birthdaygod of cricket sir,0.8
0,3221,2022-04-25 22:29:58+00:00,"Dua of the day! 
#allah 
#muhammadﷺ 
#islam 
#ramadan 
#surahalimran 
#duaoftheday 
#blessings @ Chittagong https://t.co/k0RPEoylkc",dua of the day chittagong,0.8
1,3222,2022-04-25 22:04:20+00:00,Pop yo shxt Jones!#CBtFM #Loading…… 📸- @chillyolovesyou @ Freaky Man https://t.co/PH16AqJixf,pop yo shxt jones freaky man,0.8333333333333334
5,3226,2022-04-25 19:39:48+00:00,"Just posted a photo @ Sadarghat, Chittagong https://t.co/ISSkOoSE5c",just posted a photo sadarghat chittagong,0.8333333333333334
6,3227,2022-04-25 19:16:33+00:00,Just posted a photo @ Bandarban https://t.co/kwbVJn3ope,just posted a photo bandarban,0.8
22,3243,2022-04-25 09:32:56+00:00,Just posted a photo @ Sanmer Ocean City https://t.co/Vz0i3DD3KU,just posted a photo sanmer ocean city,0.8571428571428571
3,3251,2022-04-26 20:03:52+00:00,@RoyJone24947239 @Ashraful517 @DefenseDtb Defenently RAW because our intelligence our prad,defenently raw because our intelligence our prad,0.8571428571428571
7,3255,2022-04-26 17:50:23+00:00,"Just posted a photo @ Bali Arcade, Chawkbazar https://t.co/2BEBGXOnho",just posted a photo bali arcade chawkbazar,0.8571428571428571
17,3265,2022-04-26 05:02:03+00:00,"Just posted a photo @ Dohazari, Chittagong, Bangladesh https://t.co/Etn3UWi5xA",just posted a photo dohazari chittagong bangladesh,0.8571428571428571
3,3347,2022-04-29 19:26:59+00:00,"This is the fastest Ramadan that I have ever experienced :)
2dayz remaining for Holy Eid-ul-fitr🖤",this is the fastest ramadan that i have ever experienced 2dayz remaining for holy eid ul fitr,0.875
