,id,date,rawContent,cleaned_content,english_relative_frequency
89,5190,2022-02-21 23:45:59+00:00,"Yung dating takte abot lang ng abot basta gusto ko go,  takte asan na yung dating ako. In short ya bui is lost... And ang hirap kase kahit nakikita ako na natawa kasama mga tropa dude lahat yon pinepwersa ko lang, para di makita na namomroblema nadin ako.",yung dating takte abot lang ng abot basta gusto ko go takte asan na yung dating ako in short ya bui is lost and ang hirap kase kahit nakikita ako na natawa kasama mga tropa dude lahat yon pinepwersa ko lang para di makita na namomroblema nadin ako,0.6041666666666666
91,5192,2022-02-21 23:45:15+00:00,@rapplerdotcom Hindi ko agad napansin yung sugat. Ang napansin ko yung mata. Wasted na wasted. Sana man lang naisipan nilang lagyan ng mek up.,hindi ko agad napansin yung sugat ang napansin ko yung mata wasted na wasted sana man lang naisipan nilang lagyan ng mek up,0.6956521739130435
1,5202,2022-02-22 23:59:19+00:00,Parang gusto ko tumambay nang one week sa Baguio,parang gusto ko tumambay nang one week sa baguio,0.6666666666666666
2,5203,2022-02-22 23:59:17+00:00,@misssyellow May moment naman kami ah ahahahahahahaha. https://t.co/eP4KmRAId4,may moment naman kami ah ahahahahahahaha,0.6666666666666666
24,5225,2022-02-22 23:55:44+00:00,Yung ang saya ko kase may concert na naman sila outside SoKor. Feeling makakanuod ng live! 😂😂 Pinas anonaaa?!! https://t.co/9BwinqxoUu,yung ang saya ko kase may concert na naman sila outside sokor feeling makakanuod ng live pinas anonaaa,0.6111111111111112
35,5236,2022-02-22 23:53:34+00:00,HAHAHHA Check out IG : abellarenan's video! #TikTok https://t.co/ChNQG1i7B9,hahahha check out ig abellarenans video,0.6666666666666666
40,5241,2022-02-22 23:52:53+00:00,"@isKimPee Pansin mo laging double eviction na

Dapat mag PBB all stars na sila",pansin mo laging double eviction na dapat mag pbb all stars na sila,0.6153846153846154
46,5247,2022-02-22 23:51:36+00:00,Sakit sa ulo ng gin 🤯,sakit sa ulo ng gin,0.6
48,5249,2022-02-22 23:51:10+00:00,Back to Tabing Ilog ang Ikmo! Ingat ka my dear brother. https://t.co/BhxDHPWueM,back to tabing ilog ang ikmo ingat ka my dear brother,0.6363636363636364
70,5271,2022-02-22 23:45:09+00:00,Hi hello annyeong gumorning everyone!! ☘️,hi hello annyeong gumorning everyone,0.6
83,5284,2022-02-22 23:43:25+00:00,@_Sir_K sayang yung patatas - Becky &amp; Sara,sayang yung patatas becky and sara,0.6666666666666666
86,5287,2022-02-22 23:43:16+00:00,"@_krungie Di na, ako na nga nagcallout sa sarili ko eh WHHAKHAHAHHAAH may uuwian pa kaya ako???",di na ako na nga nagcallout sa sarili ko eh whhakhahahhaah may uuwian pa kaya ako,0.6875
